"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,5,5,4,0.6,0.5,0.100503781525921
"casebase.lambda.1se",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.0.5se",4,9,1,6,0.4,0.9,0.346410161513775
"casebase.lambda.min0.5se",7,3,7,3,0.7,0.3,0
"casebase.lambda.min1se",7,3,7,3,0.7,0.3,0
"cox",7,2,8,3,0.7,0.2,-0.115470053837925
