"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,5,5,3,0.7,0.5,0.204124145231932
"casebase.lambda.1se",1,8,2,9,0.1,0.8,-0.140028008402801
"casebase.lambda.0.5se",5,6,4,5,0.5,0.6,0.100503781525921
"casebase.lambda.min0.5se",8,2,8,2,0.8,0.2,0
"casebase.lambda.min1se",8,2,8,2,0.8,0.2,0
"cox",8,4,6,2,0.8,0.4,0.218217890235992
