"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,1,9,4,0.6,0.1,-0.346410161513775
"casebase.lambda.1se",3,4,6,7,0.3,0.4,-0.301511344577764
"casebase.lambda.0.5se",4,3,7,6,0.4,0.3,-0.301511344577764
"casebase.lambda.min0.5se",8,0,10,2,0.8,0,-0.333333333333333
"casebase.lambda.min1se",9,0,10,1,0.9,0,-0.229415733870562
"cox",5,5,5,5,0.5,0.5,0
