"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,8,2,5,0.5,0.8,0.314485451016575
"casebase.lambda.1se",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.0.5se",3,8,2,7,0.3,0.8,0.115470053837925
"casebase.lambda.min0.5se",6,6,4,4,0.6,0.6,0.2
"casebase.lambda.min1se",6,6,4,4,0.6,0.6,0.2
"cox",6,6,4,4,0.6,0.6,0.2
