"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,2,8,4,0.6,0.2,-0.218217890235992
"casebase.lambda.1se",2,8,2,8,0.2,0.8,0
"casebase.lambda.0.5se",2,4,6,8,0.2,0.4,-0.408248290463863
"casebase.lambda.min0.5se",8,2,8,2,0.8,0.2,0
"casebase.lambda.min1se",8,2,8,2,0.8,0.2,0
"cox",2,5,5,8,0.2,0.5,-0.314485451016575
