"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,3,7,3,0.7,0.3,0
"casebase.lambda.1se",3,6,4,7,0.3,0.6,-0.104828483672192
"casebase.lambda.0.5se",5,4,6,5,0.5,0.4,-0.100503781525921
"casebase.lambda.min0.5se",7,2,8,3,0.7,0.2,-0.115470053837925
"casebase.lambda.min1se",8,1,9,2,0.8,0.1,-0.140028008402801
"cox",9,1,9,1,0.9,0.1,0
