"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,98,2,6,0.7,0.98,0.745499316410975
"cox.lambda.min",18,78,22,2,0.9,0.78,0.537587202228624
"cens.prop",0.5075,0.295,0.1975,0,0,0,0
