"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,88,12,2,0.9,0.88,0.671317113342619
"cox.lambda.min",13,70,30,7,0.65,0.7,0.272021638238928
"cens.prop",0.5,0.3225,0.1775,0,0,0,0
