"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,87,13,3,0.85,0.87,0.619677335393187
"cox.lambda.min",17,66,34,3,0.85,0.66,0.384481582077116
"cens.prop",0.4775,0.3375,0.185,0,0,0,0
