"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,98,2,12,0.4,0.98,0.512391895472064
"cox.lambda.min",18,72,28,2,0.9,0.72,0.47523882300946
"cens.prop",0.51,0.32,0.17,0,0,0,0
