"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",12,99,1,8,0.6,0.99,0.707462532635244
"cox.lambda.min",15,78,22,5,0.75,0.78,0.427711531316951
"cens.prop",0.5275,0.2825,0.19,0,0,0,0
