"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",11,97,3,9,0.55,0.97,0.603672498276344
"cox.lambda.min",18,70,30,2,0.9,0.7,0.456435464587638
"cens.prop",0.47,0.3075,0.2225,0,0,0,0
