"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,99,1,18,0.1,0.99,0.21483446221183
"cox.lambda.min",16,83,17,4,0.8,0.83,0.525822240127941
"cens.prop",0.4725,0.305,0.2225,0,0,0,0
