"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,77,23,3,0.85,0.77,0.490153037326099
"cox.lambda.min",19,72,28,1,0.95,0.72,0.511539814323388
"cens.prop",0.4375,0.3525,0.21,0,0,0,0
