"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,86,14,2,0.9,0.86,0.64048986934008
"cox.lambda.min",17,76,24,3,0.85,0.76,0.479335240000427
"cens.prop",0.495,0.32,0.185,0,0,0,0
