"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,100,0,17,0.15,1,0.358057437019716
"cox.lambda.min",16,68,32,4,0.8,0.68,0.365148371670111
"cens.prop",0.475,0.2975,0.2275,0,0,0,0
