"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,99,1,11,0.45,0.99,0.593295878967653
"cox.lambda.min",17,76,24,3,0.85,0.76,0.479335240000427
"cens.prop",0.48,0.3375,0.1825,0,0,0,0
