"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,100,0,18,0.1,1,0.291111254869791
"cox.lambda.min",17,78,22,3,0.85,0.78,0.501280411827603
"cens.prop",0.46,0.305,0.235,0,0,0,0
