"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,91,9,7,0.65,0.91,0.539359889970594
"cox.lambda.min",18,74,26,2,0.9,0.74,0.494950579911797
"cens.prop",0.4825,0.34,0.1775,0,0,0,0
