"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,99,1,2,0.9,0.99,0.908589088840827
"cox.lambda.min",16,75,25,4,0.8,0.75,0.432187511475795
"cens.prop",0.5,0.295,0.205,0,0,0,0
