"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,97,3,2,0.9,0.97,0.853310335187925
"cox.lambda.min",19,79,21,1,0.95,0.79,0.58502136713115
"cens.prop",0.4825,0.3125,0.205,0,0,0,0
