"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,89,11,3,0.85,0.89,0.652039323586473
"cox.lambda.min",18,69,31,2,0.9,0.69,0.447342123623175
"cens.prop",0.4275,0.3475,0.225,0,0,0,0
