"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,68,32,2,0.9,0.68,0.438438788690704
"cox.lambda.min",15,79,21,5,0.75,0.79,0.43915503282684
"cens.prop",0.485,0.29,0.225,0,0,0,0
