"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,89,11,7,0.65,0.89,0.503115294937453
"cox.lambda.min",17,68,32,3,0.85,0.68,0.401849704271666
"cens.prop",0.4475,0.3475,0.205,0,0,0,0
