"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,98,2,12,0.4,0.98,0.512391895472064
"cox.lambda.min",18,75,25,2,0.9,0.75,0.505183042443724
"cens.prop",0.495,0.3075,0.1975,0,0,0,0
