"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,94,6,7,0.65,0.94,0.602323103838301
"cox.lambda.min",15,80,20,5,0.75,0.8,0.450956033929933
"cens.prop",0.5275,0.3075,0.165,0,0,0,0
