"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,94,6,6,0.7,0.94,0.64
"cox.lambda.min",18,74,26,2,0.9,0.74,0.494950579911797
"cens.prop",0.46,0.325,0.215,0,0,0,0
