"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,92,8,7,0.65,0.92,0.559065392019675
"cox.lambda.min",19,71,29,1,0.95,0.71,0.502079011046402
"cens.prop",0.4875,0.3075,0.205,0,0,0,0
