"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,100,0,19,0.05,1,0.204980015422697
"cox.lambda.min",16,68,32,4,0.8,0.68,0.365148371670111
"cens.prop",0.4675,0.3525,0.18,0,0,0,0
