"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,87,13,3,0.85,0.87,0.619677335393187
"cox.lambda.min",13,84,16,7,0.65,0.84,0.426571054715959
"cens.prop",0.47,0.3025,0.2275,0,0,0,0
