"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,99,1,1,0.95,0.99,0.94
"cox.lambda.min",17,72,28,3,0.85,0.72,0.438786204584116
"cens.prop",0.465,0.3475,0.1875,0,0,0,0
