"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,97,3,2,0.9,0.97,0.853310335187925
"cox.lambda.min",17,68,32,3,0.85,0.68,0.401849704271666
"cens.prop",0.47,0.3,0.23,0,0,0,0
