"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,100,0,16,0.2,1,0.4152273992687
"cox.lambda.min",17,85,15,3,0.85,0.85,0.589924879655337
"cens.prop",0.48,0.295,0.225,0,0,0,0
