"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,83,17,7,0.65,0.83,0.413118223595458
"cox.lambda.min",15,78,22,5,0.75,0.78,0.427711531316951
"cens.prop",0.505,0.3425,0.1525,0,0,0,0
