"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,99,1,10,0.5,0.99,0.632851022764583
"cox.lambda.min",15,72,28,5,0.75,0.72,0.365286199920846
"cens.prop",0.45,0.32,0.23,0,0,0,0
