"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,99,1,4,0.8,0.99,0.844304329086509
"cox.lambda.min",17,76,24,3,0.85,0.76,0.479335240000427
"cens.prop",0.5,0.31,0.19,0,0,0,0
