"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,93,7,3,0.85,0.93,0.726722092687432
"cox.lambda.min",19,65,35,1,0.95,0.65,0.449466574975495
"cens.prop",0.4775,0.315,0.2075,0,0,0,0
