"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,99,1,3,0.85,0.99,0.876714007519209
"cox.lambda.min",17,61,39,3,0.85,0.61,0.343628225183638
"cens.prop",0.4775,0.305,0.2175,0,0,0,0
