"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,98,2,4,0.8,0.98,0.814091578410694
"cox.lambda.min",16,72,28,4,0.8,0.72,0.402147346178335
"cens.prop",0.5225,0.3025,0.175,0,0,0,0
