"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,87,13,3,0.85,0.87,0.619677335393187
"cox.lambda.min",16,84,16,4,0.8,0.84,0.539359889970594
"cens.prop",0.4775,0.31,0.2125,0,0,0,0
