"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,93,7,6,0.7,0.93,0.617914380653325
"cox.lambda.min",18,82,18,2,0.9,0.82,0.58554004376912
"cens.prop",0.435,0.3475,0.2175,0,0,0,0
