"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,89,11,3,0.85,0.89,0.652039323586473
"cox.lambda.min",16,89,11,4,0.8,0.89,0.615801485491916
"cens.prop",0.5025,0.2775,0.22,0,0,0,0
