"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,98,2,6,0.7,0.98,0.745499316410975
"cox.lambda.min",17,73,27,3,0.85,0.73,0.448548963045066
"cens.prop",0.3025,0.395,0.3025,0,0,0,0
