"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,85,15,2,0.9,0.85,0.625978857295168
"cox.lambda.min",17,76,24,3,0.85,0.76,0.479335240000427
"cens.prop",0.2775,0.415,0.3075,0,0,0,0
