"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,99,1,7,0.65,0.99,0.742981536340115
"cox.lambda.min",18,72,28,2,0.9,0.72,0.47523882300946
"cens.prop",0.265,0.3925,0.3425,0,0,0,0
