"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,94,6,6,0.7,0.94,0.64
"cox.lambda.min",19,82,18,1,0.95,0.82,0.621392224743495
"cens.prop",0.275,0.3925,0.3325,0,0,0,0
