"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,92,8,7,0.65,0.92,0.559065392019675
"cox.lambda.min",19,83,17,1,0.95,0.83,0.634335047416547
"cens.prop",0.2925,0.4175,0.29,0,0,0,0
