"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,99,1,4,0.8,0.99,0.844304329086509
"cox.lambda.min",18,75,25,2,0.9,0.75,0.505183042443724
"cens.prop",0.2925,0.44,0.2675,0,0,0,0
