"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,96,4,4,0.8,0.96,0.76
"cox.lambda.min",19,85,15,1,0.95,0.85,0.661631693578849
"cens.prop",0.26,0.445,0.295,0,0,0,0
