"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,96,4,7,0.65,0.96,0.651931190813634
"cox.lambda.min",18,67,33,2,0.9,0.67,0.429714709380306
"cens.prop",0.2825,0.3825,0.335,0,0,0,0
