"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,65,35,2,0.9,0.65,0.412764512019175
"cox.lambda.min",17,72,28,3,0.85,0.72,0.438786204584116
"cens.prop",0.3,0.385,0.315,0,0,0,0
