"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,98,2,6,0.7,0.98,0.745499316410975
"cox.lambda.min",16,72,28,4,0.8,0.72,0.402147346178335
"cens.prop",0.29,0.4225,0.2875,0,0,0,0
