"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,81,19,3,0.85,0.81,0.536745040121693
"cox.lambda.min",19,66,34,1,0.95,0.66,0.457793367875812
"cens.prop",0.26,0.445,0.295,0,0,0,0
