"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,94,6,5,0.75,0.94,0.676763369286975
"cox.lambda.min",18,70,30,2,0.9,0.7,0.456435464587638
"cens.prop",0.285,0.3975,0.3175,0,0,0,0
