"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,82,18,3,0.85,0.82,0.549346441332828
"cox.lambda.min",19,73,27,1,0.95,0.73,0.521229676849085
"cens.prop",0.275,0.4425,0.2825,0,0,0,0
