"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",12,96,4,8,0.6,0.96,0.61394061351492
"cox.lambda.min",18,68,32,2,0.9,0.68,0.438438788690704
"cens.prop",0.3125,0.35,0.3375,0,0,0,0
