"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,97,3,6,0.7,0.97,0.716055570237926
"cox.lambda.min",19,74,26,1,0.95,0.74,0.531162247654456
"cens.prop",0.2625,0.4525,0.285,0,0,0,0
