"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,93,7,3,0.85,0.93,0.726722092687432
"cox.lambda.min",16,71,29,4,0.8,0.71,0.392598183048946
"cens.prop",0.2525,0.4025,0.345,0,0,0,0
