"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,92,8,3,0.85,0.92,0.70660046032133
"cox.lambda.min",20,78,22,0,1,0.78,0.609449400220044
"cens.prop",0.2925,0.4275,0.28,0,0,0,0
