"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,92,8,3,0.85,0.92,0.70660046032133
"cox.lambda.min",15,70,30,5,0.75,0.7,0.346410161513775
"cens.prop",0.31,0.415,0.275,0,0,0,0
