"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,81,19,1,0.95,0.81,0.608877415673363
"cox.lambda.min",18,86,14,2,0.9,0.86,0.64048986934008
"cens.prop",0.29,0.39,0.32,0,0,0,0
