"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,98,2,4,0.8,0.98,0.814091578410694
"cox.lambda.min",18,61,39,2,0.9,0.61,0.380607613413698
"cens.prop",0.2875,0.43,0.2825,0,0,0,0
