"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,97,3,6,0.7,0.97,0.716055570237926
"cox.lambda.min",17,67,33,3,0.85,0.67,0.393083051929596
"cens.prop",0.3075,0.395,0.2975,0,0,0,0
