"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,72,28,2,0.9,0.72,0.47523882300946
"cox.lambda.min",19,66,34,1,0.95,0.66,0.457793367875812
"cens.prop",0.3175,0.3925,0.29,0,0,0,0
